Donation Indicator,Donation Frequency,Average Donation,Digital Engagement Score,Last Donation Recency,Donation Amount Predicted,Wealth Index,Event Participation,DonorID,axio_segment_number
True,8,119.81,92,1,168.85,9,High,558,0
True,7,103.11,70,2,103.57,50,Medium,559,0
True,8,145.15,77,2,117.65,80,High,560,0
True,6,119.83,90,2,145.3,75,Medium,561,0
True,10,167.21,84,0,129.94,24,High,562,0
True,14,152.66,99,3,109.71,93,High,563,0
True,10,112.4,74,1,127.18,31,High,564,0
True,7,110.72,83,2,139.79,13,Medium,565,0
True,7,138.71,97,2,204.14,54,Medium,566,0
True,8,102.01,96,1,106.21,24,Medium,567,0
True,10,183.79,93,1,161.53,13,High,568,0
True,9,129.58,73,2,118.69,39,Medium,569,0
True,9,113.07,71,1,105.71,51,Medium,570,0
True,14,101.66,86,1,115.96,95,High,571,0
True,10,142.02,95,3,144.65,20,High,572,0
True,6,106.19,75,3,121.33,84,High,573,0
True,6,100.86,74,2,159.05,23,Medium,574,0
True,6,121.87,81,1,111.89,24,High,575,0
True,9,121.62,94,2,102.36,35,Medium,576,0
True,8,128.98,87,2,123.49,69,High,577,0
True,7,196.99,82,1,103.54,33,High,578,0
True,7,164.63,71,2,184.24,13,High,579,0
True,8,121.35,75,1,163.76,36,High,580,0
True,8,150.54,94,2,110.34,81,High,581,0
True,12,111.01,73,3,160.02,24,High,582,0
True,9,119.71,92,2,111.05,15,High,583,0
True,13,199.57,83,2,199.26,43,High,584,0
True,9,148.49,86,1,166.37,61,High,585,0
True,13,127.76,84,1,115.47,23,High,586,0
True,11,161.93,77,1,135.37,74,High,587,0
True,8,179.24,90,2,120.66,64,High,588,0
True,5,126.92,97,1,113.97,100,High,589,0
True,9,137.85,98,3,138.67,61,Medium,590,0
True,6,102.3,95,0,149.26,6,High,591,0
True,8,118.74,92,2,169.16,53,Medium,592,0
True,8,107.55,78,2,123.93,46,Medium,593,0
True,12,137.42,78,2,110.84,43,High,594,0
True,7,141.99,98,1,103.59,96,Medium,595,0
True,8,133.53,74,3,127.85,14,Medium,596,0
True,8,117.76,81,1,119.87,23,High,597,0
True,6,166.12,100,1,268.51,31,High,598,0
True,6,164.29,100,2,185.4,8,Medium,599,0
True,10,120.87,79,2,121.96,79,Medium,600,0
True,10,126.59,88,2,114.21,56,Medium,601,0
True,7,152.53,85,2,115.58,55,High,602,0
True,11,120.1,73,2,151.57,87,High,603,0
True,10,137.04,94,3,141.67,65,Medium,604,0
True,8,130.04,94,1,111.83,96,High,605,0
True,10,206.81,77,1,118.5,64,Medium,606,0
True,10,179.79,75,1,179.77,53,High,607,0
True,10,145.1,98,3,160.92,19,High,608,0
True,8,129.09,82,2,106.24,30,Medium,609,0
True,7,260.42,86,2,163.92,52,High,610,0
True,9,125.56,81,0,132.31,99,Medium,611,0
True,6,165.58,70,2,140.1,42,High,612,0
True,9,124.37,81,0,100.13,69,High,613,0
True,6,110.06,90,3,187.23,44,Medium,614,0
True,7,136.89,87,3,106.07,66,High,615,0
True,6,168.17,73,0,110.92,71,High,616,0
True,5,104.76,77,1,111.08,74,High,617,0
True,10,154.92,93,2,141.36,25,Medium,618,0
True,6,150.54,91,2,126.68,94,Medium,619,0
True,7,101.66,83,1,104.74,10,Medium,620,0
True,6,106.18,81,2,115.12,68,High,621,0
True,6,167.16,82,3,164.19,80,Medium,622,0
True,6,117.64,83,3,121.65,11,Medium,623,0
True,9,153.34,74,3,138.39,99,Medium,624,0
True,10,119.75,76,3,134.13,69,High,625,0
True,9,115.69,72,2,109.87,20,High,626,0
True,5,102.32,82,2,161.14,50,Medium,627,0
True,6,261.65,94,2,130.35,27,High,628,0
True,9,182.84,98,1,144.12,62,Medium,629,0
True,11,115.07,100,3,208.02,13,High,630,0
True,13,128.98,91,2,154.01,55,High,631,0
True,8,107.02,84,2,106.08,36,High,632,0
True,9,103.48,80,1,112.88,70,Medium,633,0
True,10,129.89,80,2,117.66,71,High,634,0
True,6,110.05,97,3,103.82,31,Medium,635,0
True,10,168.05,93,3,150.75,76,Medium,636,0
True,8,127.42,71,3,121.96,66,Medium,637,0
True,11,106.22,88,1,121.52,41,High,638,0
True,7,191.42,90,3,156.63,79,High,639,0
True,10,151.07,74,3,116.53,11,Medium,640,0
True,8,119.04,78,3,144.92,41,High,641,0
True,7,119.28,71,2,281.61,61,Medium,642,0
True,9,114.62,92,2,170.5,27,High,643,0
True,8,104.21,96,1,227.92,42,Medium,644,0
True,8,111.59,80,2,146.82,3,High,645,0
True,8,171.83,72,1,102.89,80,Medium,646,0
True,10,151.51,96,2,103.5,4,Medium,647,0
True,13,163.8,93,1,100.41,63,High,648,0
True,10,127.66,86,1,103.4,27,High,649,0
True,10,222.66,95,2,140.39,90,Medium,650,0
True,5,230.25,74,3,140.65,5,High,651,0
True,6,135.66,89,3,104.33,34,High,652,0
True,7,127.25,89,3,130.82,92,Medium,653,0
True,6,167.84,73,2,107.28,84,Medium,654,0
True,10,122.2,79,1,116.8,24,Medium,655,0
True,9,176.85,79,1,125.78,58,High,656,0
True,8,124.39,91,3,115.23,67,Medium,657,0
True,9,110.18,79,2,181.62,98,Medium,658,0
True,6,113.1,80,3,126.87,48,Medium,659,0
True,9,176.71,88,2,117.37,31,High,660,0
True,10,111.78,75,1,112.84,44,Medium,661,0
True,9,210.93,79,1,134.29,69,Medium,662,0
True,9,115.81,71,3,130.3,71,High,663,0
True,6,164.99,89,3,129.69,29,High,664,0
True,8,115.35,97,1,107.99,17,Medium,665,0
True,8,125.72,78,2,128.63,83,High,666,0
True,10,129.64,94,1,115.47,23,Medium,667,0
True,9,108.1,91,2,142.69,32,High,668,0
True,8,105.15,91,3,147.55,17,Medium,669,0
True,6,109.55,88,1,118.38,0,High,670,0
True,6,101.24,85,1,169.84,86,High,671,0
True,6,159.78,73,1,128.01,30,Medium,672,0
True,6,106.94,85,2,134.74,76,High,673,0
True,10,163.22,96,1,143.8,82,High,674,0
True,11,105.17,75,1,157.13,38,High,675,0
True,12,111.64,89,1,223.63,87,High,676,0
True,8,231.52,77,1,180.12,42,Medium,677,0
True,6,104.06,89,1,165.19,93,Medium,678,0
True,5,135.95,98,2,151.29,62,High,679,0
True,9,126.03,92,1,119.23,64,Medium,680,0
True,9,157.09,99,1,131.47,37,Medium,681,0
True,8,124.83,70,1,143.4,13,High,682,0
True,7,134.48,97,1,101.88,38,High,683,0
True,8,117.64,70,3,148.18,97,Medium,684,0
True,8,194.39,80,2,226.92,37,High,685,0
True,10,149.04,93,2,143.73,71,High,686,0
True,9,118.1,74,1,111.53,70,High,687,0
True,6,170.49,91,2,129.86,20,Medium,688,0
True,10,259.18,91,2,126.98,55,Medium,689,0
True,6,137.01,79,3,180.41,77,Medium,690,0
True,9,123.32,100,1,131.71,17,Medium,691,0
True,6,135.25,70,1,116.47,52,Medium,692,0
True,6,125.09,96,1,239.35,67,High,693,0
True,10,111.59,78,3,146.21,58,High,694,0
True,9,127.94,71,1,145.43,40,High,695,0
True,6,122.94,84,3,105.84,3,Medium,696,0
True,8,140.47,90,3,148.35,99,Medium,697,0
True,10,192.82,82,3,103.96,40,High,698,0
True,7,132.94,77,3,108.58,75,Medium,699,0
True,5,102.11,91,2,209.94,2,High,700,0
True,13,106.56,89,3,125.64,46,High,701,0
True,8,164.67,97,0,123.16,92,High,702,0
True,9,129.83,93,2,213.86,75,Medium,703,0
True,5,243.42,99,2,136.34,64,Low,704,0
True,10,104.5,70,1,125.07,88,High,705,0
True,6,154.72,99,1,104.76,50,Medium,706,0
True,6,111.09,73,1,121.64,91,High,707,0
True,10,151.32,95,1,211.66,81,High,708,0
True,6,165.11,97,3,112.22,74,Medium,709,0
True,11,102.6,75,3,144.16,75,High,710,0
True,9,105.88,87,1,117.32,69,Medium,711,0
True,8,109.34,71,3,394.07,92,High,712,0
True,7,103.4,76,3,123.1,39,Medium,713,0
True,14,160.87,96,0,117.9,48,High,714,0
True,10,135.88,85,0,173.22,98,Medium,715,0
True,6,174.01,72,1,125.99,59,High,716,0
True,10,152.09,80,3,100.05,71,Medium,717,0
True,9,104.9,97,1,164.56,79,High,718,0
True,9,184.99,72,0,105.72,42,High,719,0
True,6,139.86,75,1,130.76,59,High,720,0
True,8,125.98,87,3,146.39,66,Medium,721,0
True,6,146.24,82,1,269.7,14,Medium,722,0
True,8,106.18,77,2,190.45,49,Medium,723,0
True,8,152.52,81,2,277.58,5,Medium,724,0
True,10,150.59,80,2,103.96,34,High,725,0
True,5,123.45,73,1,308.76,8,High,726,0
True,6,118.29,92,1,112.0,75,High,727,0
True,7,132.76,87,3,124.19,81,Medium,728,0
True,10,119.52,75,2,142.66,35,Medium,729,0
True,12,127.56,73,2,108.39,54,High,730,0
True,10,112.79,78,3,311.46,75,High,731,0
True,10,296.13,86,1,130.31,93,Medium,732,0
True,10,134.77,86,2,102.73,9,Medium,733,0
True,10,108.38,70,2,104.03,77,Medium,734,0
True,9,105.05,85,2,109.66,46,Medium,735,0
True,10,147.03,78,3,102.7,30,High,736,0
True,10,253.83,73,1,161.75,50,High,737,0
True,6,114.91,76,2,130.74,63,High,738,0
True,13,162.67,80,2,100.67,75,High,739,0
True,6,110.55,77,2,166.29,92,Medium,740,0
True,5,119.54,95,2,151.99,79,Medium,741,0
True,10,107.78,96,1,145.65,91,Medium,742,0
True,11,105.94,83,3,110.56,44,High,743,0
True,8,112.06,75,2,102.74,67,Medium,744,0
True,11,111.75,100,1,112.1,2,High,745,0
True,10,197.19,75,1,117.36,84,Medium,746,0
True,9,173.96,75,3,121.68,8,Medium,747,0
True,17,112.3,90,3,106.87,25,High,748,0
True,10,111.37,97,1,118.79,100,High,749,0
True,9,155.87,97,2,109.77,43,Medium,750,0
True,13,119.78,84,1,134.1,15,High,751,0
True,6,113.39,87,1,109.81,0,High,752,0
True,12,123.48,79,2,128.48,95,High,753,0
True,8,116.55,100,3,131.12,63,High,754,0
True,10,104.96,80,2,123.71,21,Medium,755,0
True,6,147.97,76,3,103.79,76,High,756,0
True,8,141.31,96,3,127.44,99,High,757,0
True,9,145.88,98,1,120.81,59,High,758,0
True,7,114.44,91,1,111.42,100,High,759,0
True,7,132.0,82,1,128.3,69,Medium,760,0
True,11,149.55,86,3,210.15,39,High,761,0
True,10,101.24,97,2,125.56,24,High,762,0
True,10,122.59,74,3,127.01,82,Medium,763,0
True,7,229.74,81,2,117.43,70,High,764,0
True,9,126.14,90,3,245.84,17,Medium,765,0
True,14,136.41,71,3,148.67,69,High,766,0
True,9,104.95,77,1,120.47,97,High,767,0
True,6,113.12,87,3,123.35,71,High,768,0
True,10,142.69,73,1,110.13,8,High,769,0
True,6,144.58,81,0,193.48,76,High,770,0
True,7,134.43,76,2,184.82,58,High,771,0
True,7,117.11,75,3,107.59,67,Medium,772,0
True,8,144.13,82,2,171.81,46,High,773,0
True,13,101.31,90,0,103.82,1,High,774,0
True,12,190.66,91,2,119.75,61,High,775,0
True,6,163.78,76,0,122.88,100,High,776,0
True,13,109.51,83,3,285.63,75,High,777,0
True,9,161.3,78,2,148.96,47,High,778,0
True,10,120.36,75,2,110.86,0,High,779,0
True,14,178.05,83,3,101.8,1,High,780,0
True,7,150.76,99,3,139.17,77,Medium,781,0
True,10,139.7,84,2,211.34,84,High,782,0
True,7,108.59,96,1,152.31,7,High,783,0
True,7,100.77,91,2,138.32,10,Medium,784,0
True,9,110.33,83,1,242.95,32,High,785,0
True,7,275.93,82,1,107.57,9,High,786,0
True,8,141.78,96,1,127.43,87,High,787,0
True,6,116.3,91,3,234.02,89,Medium,788,0
True,8,114.61,74,1,143.66,17,High,789,0
True,10,180.6,80,2,179.91,95,High,790,0
True,10,122.97,82,1,114.27,29,High,791,0
True,9,163.29,79,2,112.38,10,High,792,0
True,14,140.43,77,2,150.6,30,High,793,0
True,6,106.17,70,2,188.61,41,High,794,0
True,8,153.07,80,1,123.14,44,High,795,0
True,6,128.38,78,1,107.24,30,High,796,0
True,11,103.76,71,1,149.04,73,High,797,0
True,8,161.78,70,2,130.56,18,High,798,0
True,7,125.93,86,2,195.71,92,High,799,0
True,11,113.23,81,3,194.68,98,High,800,0
True,5,149.41,76,2,196.21,57,High,801,0
True,9,130.24,75,1,161.37,0,Medium,802,0
True,11,124.29,74,3,308.92,51,High,803,0
True,11,176.58,88,3,104.85,50,High,804,0
True,8,140.82,93,2,136.48,6,Medium,805,0
True,10,101.95,80,2,186.8,7,Medium,806,0
True,10,107.63,83,3,125.28,79,Medium,807,0
True,13,203.04,80,3,138.97,29,High,808,0
True,11,463.48,84,1,107.73,18,High,809,0
True,7,112.99,88,2,131.82,96,High,810,0
True,8,116.36,87,2,184.76,56,Medium,811,0
True,10,122.98,96,2,138.64,78,Medium,812,0
True,7,113.69,76,2,167.15,46,High,813,0
True,6,167.42,73,3,156.0,69,High,814,0
True,10,124.54,72,2,177.86,37,High,815,0
True,8,106.29,94,1,165.37,31,Medium,816,0
True,12,102.86,83,3,133.44,1,High,817,0
True,12,132.05,76,3,105.39,32,High,818,0
True,8,136.61,71,1,194.45,6,High,819,0
True,11,123.8,71,2,119.56,54,High,820,0
True,8,102.01,78,2,121.63,60,High,821,0
True,6,106.26,99,1,114.05,63,High,822,0
True,10,141.02,98,3,164.01,61,Medium,823,0
True,10,154.84,70,3,102.88,37,High,824,0
True,6,103.64,73,2,140.27,52,High,825,0
True,10,155.98,84,2,101.81,12,High,826,0
True,6,100.76,81,3,116.06,35,High,827,0
True,8,148.95,98,1,213.58,15,High,828,0
True,12,129.73,98,1,112.62,6,High,829,0
True,8,169.61,90,2,144.09,93,High,830,0
True,11,126.44,94,1,126.78,22,High,831,0
True,12,121.14,97,1,138.23,43,High,832,0
True,9,115.21,82,1,136.72,56,High,833,0
True,8,169.75,80,1,151.05,57,High,834,0
True,8,219.4,83,2,114.68,11,Medium,835,0
True,10,116.63,91,3,122.91,42,High,836,0
True,7,215.74,76,1,105.54,52,High,837,0
True,8,154.3,74,3,107.79,42,Medium,838,0
True,5,246.95,83,2,110.34,86,Medium,839,0
True,10,101.66,98,3,219.33,17,High,840,0
True,14,115.07,91,1,113.09,79,High,841,0
True,7,124.11,90,1,100.49,88,High,842,0
True,7,127.66,85,2,149.11,72,High,843,0
True,7,125.43,72,1,146.39,36,High,844,0
True,12,116.28,72,1,119.54,30,High,845,0
True,12,124.66,76,2,113.17,29,High,846,0
True,7,132.66,100,3,152.99,97,Medium,847,0
True,7,124.71,89,0,187.01,3,High,848,0
True,12,111.37,92,3,114.13,76,High,849,0
True,8,173.18,99,3,128.75,59,High,850,0
True,6,140.98,80,1,121.87,10,Medium,851,0
True,9,127.25,93,1,152.02,26,High,852,0
True,12,103.33,83,2,109.9,92,High,853,0
True,6,170.82,75,3,130.99,39,Medium,854,0
True,5,122.47,96,2,100.85,31,Medium,855,0
True,11,138.87,71,2,124.68,42,High,856,0
True,6,113.23,90,2,106.54,96,High,857,0
True,10,162.96,73,0,143.51,8,High,858,0
True,8,103.39,75,0,164.83,40,High,859,0
True,7,305.76,92,2,105.23,45,Medium,860,0
True,6,101.12,88,3,197.6,88,High,861,0
True,12,116.99,100,2,132.74,40,High,862,0
True,6,137.22,95,0,119.16,49,Medium,863,0
True,10,145.62,99,3,231.62,54,High,864,0
True,12,111.04,98,3,188.75,17,High,865,0
True,10,131.02,71,3,109.96,49,Medium,866,0
True,6,184.33,82,1,135.46,71,Medium,867,0
True,13,225.5,98,3,105.1,62,High,868,0
True,6,278.95,90,1,122.79,81,Medium,869,0
True,10,191.97,84,1,109.86,60,High,870,0
True,8,109.48,83,2,108.97,45,Medium,871,0
True,5,153.41,79,2,106.63,70,Medium,872,0
True,10,112.48,91,1,119.86,33,Medium,873,0
True,14,210.79,83,3,129.4,48,High,874,0
True,10,192.95,80,1,159.85,46,High,875,0
True,6,133.5,73,3,108.09,59,High,876,0
True,11,110.5,96,3,113.74,4,High,877,0
True,10,137.96,82,1,116.71,14,High,878,0
True,8,197.58,74,3,307.43,2,Medium,879,0
True,7,169.86,74,1,244.94,39,Medium,880,0
True,10,160.87,99,1,140.23,49,High,881,0
True,9,157.55,92,2,133.98,53,High,882,0
True,11,117.99,77,1,127.08,100,High,883,0
True,9,134.83,71,2,158.54,15,Medium,884,0
True,6,150.68,99,1,118.52,37,Medium,885,0
True,11,135.63,74,1,130.41,82,High,886,0
True,7,164.59,79,2,169.86,80,Medium,887,0
True,7,100.09,87,3,131.54,81,High,888,0
True,7,163.86,99,3,131.82,16,Medium,889,0
True,12,140.2,72,2,152.44,84,High,890,0
True,8,129.56,82,3,124.62,55,Medium,891,0
True,9,153.89,96,2,195.42,50,High,892,0
True,6,146.57,81,1,123.87,31,Medium,893,0
True,10,151.32,73,0,155.33,11,High,894,0
True,5,117.48,94,1,117.38,93,Low,895,0
True,11,145.36,78,1,140.05,47,High,896,0
True,5,126.64,86,1,133.73,1,High,897,0
True,6,110.62,85,0,158.44,32,Medium,898,0
True,8,130.12,83,2,105.94,9,Medium,899,0
True,9,135.99,95,2,120.49,52,Medium,900,0
True,10,121.18,78,0,173.29,15,High,901,0
True,10,171.28,87,1,101.86,86,Medium,902,0
True,5,131.83,74,3,104.48,11,Low,903,0
True,13,196.89,92,2,121.86,85,High,904,0
True,7,104.95,82,3,166.07,26,High,905,0
True,11,126.99,91,1,209.81,34,High,906,0
True,10,126.18,97,3,133.27,34,Medium,907,0
True,9,169.87,88,1,109.78,65,High,908,0
True,7,116.82,95,3,105.09,7,Medium,909,0
True,6,120.38,83,2,130.33,98,High,910,0
True,7,133.23,93,2,155.81,12,High,911,0
True,9,125.71,92,0,129.73,3,Medium,912,0
True,10,109.42,86,1,109.88,43,Medium,913,0
True,10,111.58,79,2,151.33,61,Medium,914,0
True,10,138.21,75,2,132.6,31,Medium,915,0
True,9,140.07,86,2,106.66,93,High,916,0
True,7,147.5,98,2,153.17,16,Medium,917,0
True,10,100.54,71,2,101.98,62,Medium,918,0
True,9,148.34,72,1,129.02,90,Medium,919,0
True,6,245.96,89,1,134.37,13,Medium,920,0
True,6,149.2,97,3,164.53,92,High,921,0
True,6,138.47,89,1,123.45,25,High,922,0
True,7,106.16,93,1,100.17,15,Medium,923,0
True,7,130.3,95,1,125.27,78,High,924,0
True,8,200.29,82,2,211.36,7,High,925,0
True,5,154.38,98,2,123.51,95,High,926,0
True,8,124.43,92,2,108.92,35,High,927,0
True,5,189.68,98,2,127.5,72,Medium,928,0
True,6,148.24,98,3,116.92,99,Medium,929,0
True,14,135.98,96,1,105.15,67,High,930,0
True,5,124.08,72,1,142.45,84,High,931,0
True,8,145.84,77,2,208.5,83,High,932,0
True,6,232.08,74,3,115.61,67,High,933,0
True,10,147.52,86,1,147.75,12,High,934,0
True,10,125.76,74,1,159.47,84,High,935,0
True,10,113.92,81,1,130.44,71,Medium,936,0
True,6,140.21,80,1,222.83,92,High,937,0
True,11,144.94,88,2,129.4,49,High,938,0
True,10,133.06,94,2,216.03,56,High,939,0
True,6,164.99,76,2,198.07,33,Medium,940,0
True,7,198.34,98,3,124.89,23,High,941,0
True,8,121.85,98,3,115.65,0,Medium,942,0
True,8,235.98,100,2,191.42,78,Medium,943,0
True,9,130.3,92,2,169.48,27,Medium,944,0
True,14,113.25,82,3,102.14,96,High,945,0
True,6,126.52,74,3,207.2,12,High,946,0
True,8,114.47,76,1,106.42,36,Medium,947,0
True,8,113.93,83,2,128.73,12,High,948,0
True,6,126.55,83,1,134.71,90,High,949,0
True,9,114.44,91,3,149.04,51,High,950,0
True,6,155.22,85,2,104.15,30,High,951,0
True,10,140.1,83,3,128.98,94,Medium,952,0
True,11,136.68,73,2,131.48,34,High,953,0
True,13,127.61,79,3,223.22,79,High,954,0
True,6,128.71,77,2,139.1,84,High,955,0
True,13,128.57,89,3,121.43,72,High,956,0
True,6,125.95,90,2,186.51,61,Medium,957,0
True,9,128.44,86,1,104.04,19,High,958,0
True,8,106.24,94,0,183.07,52,Medium,959,0
True,7,135.19,81,2,113.25,12,Medium,960,0
True,13,102.5,100,2,112.05,89,High,961,0
True,10,130.15,83,2,137.46,18,Medium,962,0
True,7,108.03,78,3,230.51,92,High,963,0
True,6,123.67,89,3,103.08,22,High,964,0
True,8,122.05,81,1,153.04,59,High,965,0
True,6,106.06,83,1,107.79,78,Medium,966,0
True,10,127.54,76,1,134.51,11,High,967,0
True,6,110.21,75,3,109.6,90,High,968,0
True,8,104.4,98,0,138.51,97,High,969,0
True,8,117.52,93,1,101.69,74,High,970,0
True,8,111.78,97,2,135.81,91,Medium,971,0
True,6,194.48,85,3,113.76,1,High,972,0
True,14,145.28,82,2,309.74,65,High,973,0
True,12,121.81,97,2,163.92,11,High,974,0
True,8,128.92,70,1,125.15,57,Medium,975,0
True,8,144.96,87,2,154.66,30,High,976,0
True,10,132.73,71,1,109.99,89,High,977,0
True,11,107.95,87,3,185.74,43,High,978,0
True,7,111.75,93,2,110.15,87,High,979,0
True,6,142.56,99,3,158.52,100,High,980,0
True,8,111.9,82,1,109.05,13,High,981,0
True,6,103.03,97,2,138.46,22,High,982,0
True,6,111.85,80,2,108.12,88,Medium,983,0
True,13,125.95,72,2,127.7,22,High,984,0
True,5,134.07,91,2,172.04,31,Low,985,0
True,11,130.7,75,1,110.27,48,High,986,0
True,7,148.78,93,3,115.82,85,Medium,987,0
True,10,141.47,77,3,117.8,34,Medium,988,0
True,10,231.05,97,1,173.22,72,Medium,989,0
True,10,137.97,82,3,309.81,11,High,990,0
True,10,117.95,71,1,129.25,73,High,991,0
True,9,180.82,74,2,109.53,12,Medium,992,0
True,6,132.95,79,2,112.4,6,High,993,0
True,8,118.97,84,3,114.7,4,High,994,0
True,5,189.52,71,1,198.27,67,Medium,995,0
True,9,142.04,89,2,121.95,97,Medium,996,0
True,7,134.97,73,1,171.3,65,Medium,997,0
True,11,196.14,73,1,132.56,21,High,998,0
True,10,113.39,85,2,174.01,27,Medium,999,0
True,7,146.52,98,1,152.05,48,Medium,1000,0
True,9,134.25,88,1,148.64,36,Medium,1001,0
True,9,110.52,79,2,103.41,75,High,1002,0
True,6,101.52,84,3,107.07,41,Medium,1003,0
True,6,128.01,97,3,126.18,27,Medium,1004,0
True,10,142.52,74,3,104.54,70,High,1005,0
True,6,190.32,91,1,179.98,63,High,1006,0
True,11,295.23,81,2,113.05,33,High,1007,0
True,9,107.41,77,1,100.13,92,High,1008,0
True,10,176.75,78,2,151.94,30,High,1009,0
True,10,121.93,75,2,226.51,70,Medium,1010,0
True,8,148.43,96,1,152.61,6,High,1011,0
True,10,111.39,88,1,128.72,72,Medium,1012,0
True,9,112.84,99,1,216.95,59,Medium,1013,0
True,8,104.36,86,1,185.1,95,Medium,1014,0
True,9,170.78,75,2,123.87,94,Medium,1015,0
True,10,107.14,86,1,150.73,85,Medium,1016,0
True,10,104.1,73,1,112.97,67,High,1017,0
True,12,129.36,87,2,208.5,14,High,1018,0
True,8,117.52,90,2,123.6,82,High,1019,0
True,10,210.29,88,1,105.96,47,Medium,1020,0
True,7,105.44,92,3,147.09,91,High,1021,0
True,12,131.18,99,2,121.5,19,High,1022,0
True,10,111.77,71,2,129.4,54,High,1023,0
True,6,140.31,78,2,102.43,20,High,1024,0
True,9,206.55,100,1,105.74,18,High,1025,0
True,7,109.66,72,1,101.0,41,Medium,1026,0
True,9,174.48,82,1,111.6,73,Medium,1027,0
True,9,138.18,83,0,116.29,5,High,1028,0
True,8,145.87,99,2,120.98,47,Medium,1029,0
True,12,101.36,93,3,387.63,89,High,1030,0
True,8,136.38,96,2,150.9,21,Medium,1031,0
True,10,144.88,71,2,117.02,41,High,1032,0
True,12,183.55,75,1,263.1,25,High,1033,0
True,14,312.11,83,1,128.8,65,High,1034,0
True,9,134.39,70,2,119.11,13,Medium,1035,0
True,7,111.23,92,2,141.3,13,Medium,1036,0
True,9,101.49,84,2,101.09,38,Medium,1037,0
True,6,205.82,98,2,138.43,11,High,1038,0
True,8,115.36,89,3,109.59,22,Medium,1039,0
True,9,204.3,79,1,100.23,86,Medium,1040,0
True,8,114.68,82,1,128.47,88,High,1041,0
True,7,206.5,90,2,106.55,94,Medium,1042,0
True,10,135.01,81,1,129.26,44,High,1043,0
True,6,118.76,73,3,145.16,24,High,1044,0
True,8,141.76,89,1,113.78,23,Medium,1045,0
True,10,335.14,89,2,122.84,62,High,1046,0
True,5,132.34,80,3,109.61,85,Low,1047,0
True,8,132.78,72,2,102.41,38,Medium,1048,0
True,6,130.75,80,2,122.99,49,High,1049,0
True,7,153.79,79,1,139.54,52,High,1050,0
True,10,142.03,100,1,151.73,56,High,1051,0
True,6,179.61,73,1,122.84,10,High,1052,0
True,8,166.26,86,2,238.33,27,High,1053,0
True,15,102.79,96,1,109.33,94,High,1054,0
True,8,125.83,100,2,108.25,58,High,1055,0
True,12,152.26,98,3,230.51,65,High,1056,0
True,7,179.43,79,1,133.23,82,Medium,1057,0
True,7,101.98,85,3,118.68,66,High,1058,0
True,12,101.45,95,0,156.69,45,High,1059,0
True,10,208.27,76,1,110.17,34,High,1060,0
True,17,103.66,87,2,107.88,10,High,1061,0
True,13,121.62,88,2,144.29,37,High,1062,0
True,7,126.14,92,2,200.09,84,Medium,1063,0
True,11,109.04,89,3,116.7,22,High,1064,0
True,11,223.57,73,3,122.77,26,High,1065,0
True,6,116.39,100,2,112.62,80,High,1066,0
True,6,177.45,73,0,208.32,53,High,1067,0
True,5,148.12,93,2,132.5,48,Low,1068,0
True,6,124.66,72,1,205.43,52,High,1069,0
True,8,104.83,74,3,141.23,32,Medium,1070,0
True,9,133.52,86,2,107.27,54,High,1071,0
True,8,134.41,81,0,202.72,72,Medium,1072,0
True,7,110.8,82,3,108.14,31,Medium,1073,0
True,8,164.51,83,2,105.06,69,High,1074,0
True,7,146.63,99,1,135.37,100,High,1075,0
True,6,137.08,72,1,120.21,10,High,1076,0
True,6,107.88,87,3,121.22,0,High,1077,0
True,7,160.2,99,2,163.22,60,Medium,1078,0
True,6,219.37,99,3,128.13,37,High,1079,0
True,8,115.26,86,3,123.59,59,High,1080,0
True,9,164.53,95,2,133.21,61,Medium,1081,0
True,10,146.03,77,2,119.88,54,High,1082,0
True,14,148.38,91,0,206.25,80,High,1083,0
True,9,190.32,77,3,132.7,78,High,1084,0
True,9,111.25,86,1,185.4,42,Medium,1085,0
True,6,105.81,76,3,145.27,23,Medium,1086,0
True,7,149.86,87,3,106.35,39,High,1087,0
True,8,136.09,72,3,121.91,70,High,1088,0
True,10,164.1,95,1,247.92,21,Medium,1089,0
True,7,138.11,93,1,152.9,29,Medium,1090,0
True,9,150.66,89,3,132.6,99,Medium,1091,0
True,6,101.6,99,2,104.35,63,High,1092,0
True,10,110.71,78,2,126.8,71,High,1093,0
True,9,124.29,95,2,113.29,40,High,1094,0
True,6,106.04,74,3,167.17,77,Medium,1095,0
True,8,107.76,83,3,127.34,5,Medium,1096,0
True,7,140.96,83,3,138.49,76,Medium,1097,0
